C00235739|01052013|208|1|208
C00101204|03292013|1000|1|1000
C00167130|12052013|1500|1|1500
C00502849|05292013|20000|1|20000
C00041236|01102013|10000|1|10000
C00258236|02212013|217|1|217
C00404020|10222013|700|1|700
C00519009|09112013|250|1|250
C00492991|05192013|5200|1|5200
C00502039|05222013|500|1|500
C00390476|08152013|1000|1|1000
C00494948|02192013|365|1|365
C00544288|09302013|50|1|50
C00395848|08122013|400|1|400
C00359075|01312013|1000|1|1000
C00436410|03212013|750|2|1500
C00460378|09132013|2600|1|2600
C00185520|02282013|200|1|200
C00101592|02282013|300|2|600
C00291799|12182013|200|6|1800
C00043059|06262013|350|1|350
C00403535|04272013|1000|1|1000
C00034157|02012013|416|23|7844
C00438754|07192013|500|1|500
C00409581|12122013|200|1|200
C00492785|09272013|400|1|400
C00171843|11302013|673|6|4064
C00247262|02282013|778|2|1555
C00360354|11292013|216|1|216
C00457705|03252013|1000|1|1000
C00199273|03022013|2500|1|2500
C00541417|03272013|1000|1|1000
C00469924|03072013|-50|3|-2470
C00539890|09252013|500|1|500
C00503409|05102013|250|1|250
C00306704|08152013|1000|1|1000
C00251132|08132013|622|4|2263
C00297739|04172013|250|5|1750
C00498337|05312013|0|4|0
C00275123|07012013|1000|1|1000
C00143560|10192013|500|1|500
C00040659|02222013|500|1|500
C00092957|02202013|350|1|350
C00265603|02192013|1200|1|1200
C00033704|01312013|358|4|1391
C00350744|05312013|526|18|31677
C00458257|02122013|5000|1|5000
C00233353|03142013|875|2|1750
C00040568|01092013|350|1|350
C00511444|03292013|208|1|208
C00104083|10162013|314|1|314
C00151787|05302013|220|1|220
C00113159|01102013|2500|5|8500
C00385179|05222013|5000|1|5000
C00106146|01112013|350|1|350
C00040394|01222013|5000|1|5000
C00235655|11212013|2500|1|2500
C00488304|09192013|300|1|300
C00118208|12192013|2900|1|2900
C00009282|01152013|208|1|208
C00035691|02262013|207|2|413
C00387464|06102013|1000|1|1000
C00496752|03312013|416|6|2496
C00193433|12272013|25|1|25
C00396671|01232013|1000|1|1000
C00522599|05312013|200|1|200
C00072751|08202013|500|1|500
C00540195|11292013|5000|1|5000
C00326389|01172013|328|5|2802
C00446237|01102013|270|1|270
C00400465|05152013|360|1|360
C00348540|03262013|455|1|455
C00474841|05092013|5000|1|5000
C00520056|02262013|2000|1|2000
C00344648|02082013|1000|1|1000
C00168864|03292013|208|1|208
C00035519|01092013|1000|3|1550
C00416743|12302013|500|1|500
C00342857|01302013|200|1|200
C00039016|03312013|200|1|200
C00528844|04162013|250|1|250
C00382028|10082013|5000|1|5000
C00357863|01092013|5000|1|5000
C00390351|05012013|5000|4|17500
C00485433|05052013|205|1|205
C00255406|04262013|1000|1|1000
C00363317|02142013|250|1|250
C00186064|08312013|327|2|653
C00437061|06112013|2500|1|2500
C00489302|05072013|5000|2|10000
C00159954|12312013|230|16|3890
C00489625|01312013|243|1|243
C00332833|04232013|750|1|750
C00132282|02072013|250|1|250
C00108282|08202013|5000|1|5000
C00003251|03152013|290|2|580
C00231670|02232013|520|3|1395
C00414425|10312013|292|2|584
C00147231|10022013|225|4|1050
C00379479|06262013|625|4|2500
C00383869|12202013|400|1|400
C00500793|12312013|250|1|250
C00487884|04042013|2600|5|10050
C00497289|01032013|1819|1|1819
C00367862|12102013|500|1|500
C00266932|02282013|1000|9|12650
C00289603|12182013|500|1|500
C00539932|04292013|500|2|1000
C00532887|07152013|882|13|11660
C00330886|07182013|1500|1|1500
C00500843|12122013|500|1|500
C00542803|06092013|500|1|500
C00408088|06042013|0|2|0
C00346312|10082013|2400|1|2400
C00344473|12302013|300|1|300
C00432955|10012013|2500|1|2500
C00476317|12312013|200|1|200
C00148999|09142013|2600|2|5200
C00492462|06042013|250|1|250
C00370783|12232013|2600|1|2600
C00542407|04222013|500|1|500
C00344051|09122013|250|1|250
C00496703|04052013|-2500|2|-5000
C00364778|01312013|208|1|208
C00431353|10312013|1000|1|1000
C00349506|10142013|25|1|25
C00499350|12312013|2500|1|2500
C00396721|05172013|500|1|500
C00211250|02282013|400|1|400
C00362020|05302013|1000|1|1000
C00500207|09062013|250|1|250
C00111567|09022013|200|1|200
C00270967|10182013|1000|5|6000
C00229203|12182013|1000|2|2000
C00068528|01312013|375|20|6763
C00003632|05312013|215|6|1394
C00328468|10282013|1000|1|1000
C00003418|12132013|-100|7|-658
C00426445|12312013|300|1|300
C00113019|11222013|5000|5|13250
C00213074|03142013|5000|1|5000
C00343459|08032013|250|1|250
C00082792|01312013|359|26|8665
C00448191|10102013|500|1|500
C00081547|06282013|564|1|564
C00093179|01182013|1000|1|1000
C00102764|08082013|625|2|1250
C00295527|01072013|200|1|200
C00361956|11202013|1000|1|1000
C00240226|12112013|500|1|500
C00381954|02252013|2000|1|2000
C00095109|11222013|2000|1|2000
C00166223|01292013|400|2|800
C00355941|11222013|250|1|250
C00243659|10182013|263|2|525
C00028787|02182013|378|8|4235
C00236778|11142013|200|1|200
C00484402|11012013|1750|1|1750
C00454314|05172013|5000|1|5000
C00089086|01312013|225|1|225
C00330696|10202013|240|2|480
C00011643|01252013|245|1|245
C00028860|11202013|225|277|71870
C00197228|05312013|300|1|300
C00027359|01302013|400|1|400
C00107128|07242013|250|1|250
C00383489|05202013|2500|1|2500
C00433060|02052013|500|1|500
C00147975|06072013|1000|1|1000
C00302687|02212013|2500|1|2500
C00348607|10282013|5000|1|5000
C00199257|02222013|208|1|208
C00455378|02272013|625|2|1250
C00491555|03082013|375|2|750
C00540377|02132013|1000|1|1000
C00188367|06142013|200|1|200
C00370213|04162013|250|1|250
C00471193|10252013|4|1|4
C00508416|06242013|1500|1|1500
C00039040|03292013|416|9|2988
C00141218|11302013|448|2|896
C00030718|01222013|300|2|600
C00010421|11152013|209|6|1460
C00004861|03252013|400|1|400
C00218263|01022013|375|1|375
C00089557|10312013|200|1|200
C00114694|01182013|208|4|1874
C00281212|12312013|326|1|326
C00234120|05202013|2000|4|7500
C00106740|01312013|208|1|208
C00196444|03142013|500|1|500
C00090415|12312013|250|1|250
C00386532|11042013|250|1|250
C00103143|02132013|2500|1|2500
C00373910|02092013|1000|1|1000
C00426775|07162013|5000|1|5000
C00360206|03142013|285|2|570
C00405290|06112013|1000|1|1000
C00327395|09302013|2500|1|2500
C00479824|04162013|500|2|1000
C00409565|01302013|5000|2|10000
C00071365|12182013|2600|1|2600
C00459123|10112013|5000|1|5000
C00394031|02132013|3000|2|6000
C00097865|01142013|2500|1|2500
C00338087|01312013|369|1|369
C00351924|08152013|5000|1|5000
C00374363|05172013|300|1|300
C00479865|04052013|500|3|1710
C00394650|04302013|200|1|200
C00506907|02202013|250|1|250
C00465211|12312013|5000|5|17000
C00143743|02052013|500|3|980
C00325738|01202013|375|1|375
C00425983|02142013|50|1|50
C00507319|03302013|1700|1|1700
C00372102|06292013|1000|3|1750
C00546267|12172013|3000|1|3000
C00464297|12192013|2300|1|2300
C00326801|10232013|500|1|500
C00166504|03132013|1000|3|2500
C00541243|03202013|250|1|250
C00539825|04182013|275|2|550
C00238907|05252013|1000|1|1000
C00416826|05282013|-100|1|-100
C00349217|11132013|200|1|200
C00264564|10102013|1000|1|1000
C00498907|12032013|250|1|250
C00340083|07242013|1000|1|1000
C00111559|03292013|250|3|1500
C00434811|07082013|500|1|500
C00002972|01102013|500|1|500
C00076588|05312013|421|1|421
C00493668|01032013|7500|1|7500
C00503185|09212013|2600|3|7600
C00011197|10212013|500|3|1500
C00489799|12182013|37500|1|37500
C00006080|02112013|250|3|750
C00439802|03122013|1000|10|13304
C00392464|02082013|5000|1|5000
C00412304|12302013|250|1|250
C00473371|07092013|500|1|500
C00493536|02272013|0|4|0
C00411587|12262013|500|1|500
C00492231|02212013|2500|1|2500
C00385526|10102013|750|2|1500
C00314575|09302013|200|1|200
C00091892|11122013|250|1|250
C00384636|02152013|2500|7|12500
C00160937|01112013|250|1|250
C00397711|04102013|500|1|500
C00005157|10012013|200|1|200
C00007922|02282013|226|7|1679
C00013342|10032013|250|1|250
C00495358|11062013|2600|1|2600
C00313247|04292013|625|3|3625
C00304709|03072013|750|4|4445
C00193623|07102013|1000|1|1000
C00458828|08212013|1668|1|1668
C00413914|10042013|5200|1|5200
C00326363|11012013|250|1|250
C00542043|03292013|3350|2|6700
C00408500|04152013|3000|3|7000
C00479345|03282013|800|1|800
C00191759|02062013|250|2|500
C00490805|03262013|400|1|400
C00114314|05092013|2000|1|2000
C00548214|09162013|500|1|500
C00042002|12312013|253|24|6604
C00117424|01312013|208|1|208
C00135368|11132013|375|2|750
C00425470|04292013|500|1|500
C00191387|09282013|500|1|500
C00411579|12312013|500|1|500
C00350785|12112013|250|1|250
C00546259|06142013|2600|1|2600
C00544692|07162013|250|1|250
C00414649|04262013|80|1|80
C00101766|10312013|416|23|9710
C00078261|02282013|416|9|3744
C00541938|04242013|250|1|250
C00444539|03282013|5000|1|5000
C00040220|11012013|1500|1|1500
C00540757|02062013|1000|1|1000
C00202416|01152013|250|1|250
C00543041|02282013|2600|1|2600
C00458877|02192013|2500|1|2500
C00501189|02152013|1000|5|4613
C00434563|11092013|250|1|250
C00339499|02282013|208|1|208
C00431056|08262013|2600|4|10400
C00458844|09112013|1000|2|2000
C00383745|09202013|500|1|500
C00505552|09192013|1000|3|2700
C00393652|12052013|500|1|500
C00476374|11172013|750|10|7000
C00458398|11052013|500|1|500
C00510958|03222013|2500|1|2500
C00482372|11302013|672|1|672
C00508788|11142013|1000|1|1000
C00540302|10182013|250|1|250
C00517300|02252013|2500|1|2500
C00512012|12272013|10000|1|10000
C00406124|09102013|250|1|250
C00458224|09232013|250|1|250
C00129742|03202013|400|1|400
C00022756|04302013|1000|1|1000
C00412445|12182013|250|4|1040
C00304410|07122013|338|4|1645
C00184382|11072013|250|1|250
C00085910|02202013|5000|3|11000
C00137265|02142013|250|7|2181
C00043489|01312013|200|1|200
C00136200|05202013|1000|5|5000
C00361758|11062013|5000|1|5000
C00347955|04292013|330|1|330
C00544536|05222013|1000|1|1000
C00519835|05152013|300|1|300
C00077701|02042013|2000|1|2000
C00284885|02222013|339|1|339
C00449926|04172013|5000|1|5000
C00523258|03292013|435|2|869
C00302703|03142013|500|1|500
C00016899|12312013|1000|1|1000
C00064774|04302013|300|1|300
C00428102|01032013|1000|1|1000
C00034488|02152013|208|1|208
C00424838|10092013|20|1|20
C00025254|12302013|500|1|500
C00002881|02052013|500|1|500
C00502856|03152013|208|1|208
C00331991|05282013|5000|1|5000
C00460238|12312013|200|1|200
C00468660|06142013|5000|1|5000
C00541201|07222013|5200|11|43900
C00540971|02272013|15400|2|30800
C00541813|03252013|1000|1|1000
C00541102|03052013|1375|4|5000
C00486563|12302013|1000|1|1000
C00482208|12282012|0|2|0
C00140855|10082013|500|1|500
C00034405|03312013|262|46|13722
C00114090|01142013|250|3|1000
C00185694|02152013|200|1|200
C00377689|02112013|5000|3|10250
C00330647|01252013|327|6|1940
C00162578|01162013|1000|1|1000
C00251843|11222013|200|1|200
C00021295|03072013|253|66|19991
C00411116|05242013|200|7|1768
C00300376|11192013|450|1|450
C00538835|08192013|1000|1|1000
C00039578|01042013|750|1|750
C00217638|01292013|5000|1|5000
C00042069|11112013|5000|1|5000
C00388934|04262013|500|1|500
C00093963|01312013|400|3|1066
C00417733|11252013|5000|1|5000
C00216895|01162013|306|48|16437
C00408120|04292013|250|1|250
C00385948|03262013|2750|2|5500
C00266585|01312013|1250|95|118400
C00540880|05282013|2000|1|2000
C00388157|10092013|250|1|250
C00504563|08292013|2641|2|5282
C00456335|03272013|350|1|350
C00331876|01152013|200|1|200
C00325720|06102013|200|1|200
C00075341|08262013|1000|1|1000
C00493940|10312013|500|1|500
C00549311|09232013|250|1|250
C00536680|11062013|250|1|250
C00364133|02262013|2755|3|3610
C00462630|06042013|500|1|500
C00498568|12232013|500|1|500
C00512616|05212013|250|1|250
C00515932|03312013|2000|2|4000
C00542498|04042013|1000|2|2000
C00367110|11132013|500|1|500
C00013128|12132013|1000|1|1000
C00313684|06052013|1000|1|1000
C00437293|12052013|250|1|250
C00493379|03312013|1500|1|1500
C00419978|10222013|250|2|500
C00343863|03252013|2600|1|2600
C00031054|03282013|300|2|600
C00497321|09302013|250|1|250
C00213611|03242013|22|2|43
C00266940|02042013|500|1|500
C00116632|07312013|500|1|500
C00280453|01172013|2000|1|2000
C00125641|06282013|208|1|208
C00384529|03132013|200|1|200
C00369033|08212013|-2400|1|-2400
C00438713|10312013|2500|1|2500
C00331439|10242013|1000|1|1000
C00068353|07162013|200|1|200
C00230482|10012013|2500|1|2500
C00462523|10182013|1000|1|1000
C00382143|01312013|250|1|250
C00415208|03282013|500|1|500
C00326488|02252013|750|2|1500
C00024349|01252013|333|1|333
C00322768|03252013|350|1|350
C00484535|01302013|1000|1|1000
C00528232|04192013|1027|2|2054
C00455444|02012013|250|1|250
C00496018|11122013|866|3|2598
C00545053|05312013|500|1|500
C00360388|12182013|1000|1|1000
C00300418|12022013|500|1|500
C00495028|06282013|7500|2|15000
C00528489|01202013|300|4|1350
C00477653|12272013|263|1|263
C00398271|05312013|288|1|288
C00500926|05032013|400|1|400
C00208991|11052013|5000|1|5000
C00365270|08162013|5000|1|5000
C00375584|07242013|1000|1|1000
C00024935|03312013|500|5|2890
C00386482|01172013|250|1|250
C00442319|09102013|500|1|500
C00082271|02252013|1000|1|1000
C00103937|12052013|350|1|350
C00030676|03312013|200|5|1250
C00007948|11302013|623|1|623
C00187799|12312013|255|1|255
C00424150|01222013|2500|1|2500
C00165548|05312013|1500|1|1500
C00488478|05052013|520|1|520
C00282038|10172013|2000|1|2000
C00464032|12062013|250|1|250
C00397737|01052013|2000|1|2000
C00139519|06012013|2500|1|2500
C00383992|11272013|438|4|1512
C00332395|03092013|3700|1|3700
C00431601|04242013|5000|1|5000
C00420919|10182013|1000|1|1000
C00536573|08272013|269|1|269
C00393256|03112013|200|1|200
C00531814|01022013|15000|1|15000
C00335570|10182013|212|1|212
C00411561|04022013|500|1|500
C00528455|10042013|15000|1|15000
C00127779|01312013|1076|1|1076
C00082040|12262013|2500|1|2500
C00343707|10042013|1000|2|2000
C00479253|03282013|5000|2|10000
C00422204|10152013|250|1|250
C00452482|12092013|500|1|500
C00501676|12072013|500|2|1000
C00206136|07312013|416|5|1914
C00120519|02252013|213|1|213
C00507962|12312013|416|1|416
C00027532|10072013|400|1|400
C00246306|10232013|500|5|5000
C00235911|05202013|500|14|25750
C00489112|07252013|3000|1|3000
C00444471|03202013|500|3|1250
C00290064|03172013|625|2|1250
C00430462|04092013|1000|1|1000
C00490292|01312013|2891|1|2891
C00541631|07102013|1250|2|2500
C00333740|07172013|1000|1|1000
C00445023|12072013|500|1|500
C00464073|02222013|2600|1|2600
C00548289|10312013|2000|1|2000
C00257642|11132013|250|1|250
C00219881|01252013|1500|1|1500
C00543223|03062013|250|1|250
C00545269|06062013|2600|1|2600
C00498345|04242013|500|1|500
C00462556|03152013|2500|1|2500
C00542316|04302013|1000|1|1000
C00543728|09092013|200|1|200
C00365692|02252013|250|1|250
C00435974|02162013|500|1|500
C00156612|03132013|1000|1|1000
C00458679|06012013|625|2|1250
C00543538|06092013|250|1|250
C00330142|03092013|500|1|500
C00200584|02202013|250|1|250
C00506329|01022013|-250|1|-250
C00197160|04232013|1500|1|1500
C00544148|05012013|250|13|4800
C00258475|03252013|500|1|500
C00283051|03292013|2500|2|5000
C00258855|03292013|500|4|2500
C00540468|03142013|250|1|250
C00547646|10042013|875|2|1750
C00502534|04032013|2500|1|2500
C00491357|12312013|1900|2|3800
C00167585|06302013|500|1|500
C00409409|03292013|350|1|350
C00516666|02162013|300|1|300
C00338442|03212013|1000|1|1000
C00394593|12032013|500|2|1000
C00544684|06272013|300|1|300
C00544064|06282013|275|2|550
C00257956|09092013|1000|1|1000
C00188193|08232013|650|1|650
C00458067|01262013|500|1|500
C00495002|11012013|1000|1|1000
C00145342|06172013|500|2|1000
C00350835|06302013|2499|4|9897
C00089482|10022013|249|1|249
C00405076|07122013|415|1|415
C00523696|03262013|1000|1|1000
C00388777|06202013|350|1|350
C00457226|01252013|300|1|300
C00345603|12162013|250|1|250
C00303883|02252013|0|3|249
C00109306|09112013|5000|2|10000
C00543371|05092013|1000|1|1000
C00406090|04022013|1900|7|13300
C00496919|02132013|5000|1|5000
C00489591|04042013|1000|1|1000
C00346726|04042013|250|5|6000
C00500033|05312013|200|1|200
C00214338|06132013|5000|2|10000
C00425371|02012013|240|1|240
C00361741|02212013|5000|1|5000
C00489815|05292013|200000|1|200000
C00082636|08142013|388|4|1590
C00413575|06302013|750|15|16311
C00110338|12312013|530|10|7727
C00496679|09042013|2500|1|2500
C00433912|06302013|2499|1|2499
C00445593|11182013|2500|1|2500
C00012211|06072013|500|1|500
C00469023|09042013|2500|1|2500
C00394163|02252013|297|16|4623
C00415992|06102013|5000|1|5000
C00367177|05162013|5000|1|5000
C00348797|06262013|243|4|970
C00433219|05272013|3500|1|3500
C00404392|06122013|5000|1|5000
C00332254|05302013|250|1|250
C00299321|10042013|482|1|482
C00359430|06122013|5000|1|5000
C00340943|09262013|250|1|250
C00347989|03122013|5000|1|5000
C00305029|04022013|1750|2|3500
C00461277|06242013|400|1|400
C00110858|05302013|1000|1|1000
C00332296|01092013|1000|1|1000
C00005132|04022013|250|2|500
C00423764|03082013|5000|5|22500
C00231951|06142013|208|1|208
C00297531|03282013|215|2|430
C00491118|06142013|250|1|250
C00281717|03012013|1000|1|1000
C00334193|12022013|322|1|322
C00194225|02252013|250|1|250
C00507517|04252013|250|1|250
C00508770|12312013|250|1|250
C00536615|12312013|1000|1|1000
C00358960|09282013|255|2|510
C00432419|09202013|2600|1|2600
C00490235|12232013|5000|2|10000
C00277152|08092013|1500|2|3000
C00542944|05072013|480|2|960
C00501411|05032013|250|1|250
C00406041|08112013|230|1|230
C00187450|10092013|250|1|250
C00543967|09242013|250|1|250
C00498105|04262013|200|1|200
C00325639|01252013|250|1|250
C00262048|06032013|250|2|500
C00359588|06302013|250|1|250
C00398222|03222013|500|1|500
C00040725|06302013|450|4|1527
C00440453|04082013|2500|1|2500
C00405043|03092013|320|1|320
C00021972|06302013|2499|5|10797
C00123612|06192013|4000|1|4000
C00197244|06262013|350|2|700
C00042366|12132013|220|1|220
C00252791|08312013|266|1|266
C00451153|01102013|5000|1|5000
C00410092|10092013|1000|1|1000
C00514919|12312013|10000|1|10000
C00540930|08052013|3500|1|3500
C00545582|06302013|5100|3|15200
C00417634|08312013|200|1|200
C00238311|06302013|260|14|4071
C00527895|02052013|250|1|250
C00437376|04022013|2000|1|2000
C00235036|01152013|208|1|208
C00541615|09202013|9256|1|9256
C00156810|04222013|500|1|500
C00430421|01022013|5000|1|5000
C00198606|05312013|325|33|19173
C00457234|05062013|1000|1|1000
C00542902|11072013|2500|1|2500
C00484410|06212013|1000|1|1000
C00544056|06132013|1000|1|1000
C00543157|05032013|25000|1|25000
C00399642|04292013|500|1|500
C00099259|11122013|1000|1|1000
C00431478|03172013|2500|1|2500
C00541128|06122013|5000|1|5000
C00503821|06072013|500|1|500
C00471607|03312013|1500|1|1500
C00034330|03292013|208|1|208
C00546036|06182013|5000|1|5000
C00400333|04162013|2500|1|2500
C00002840|10022013|450|1|450
C00515031|05202013|986|1|986
C00424143|05222013|2000|1|2000
C00311878|06192013|5000|1|5000
C00487686|06272013|260|1|260
C00055582|12302013|250|1|250
C00195024|06072013|1000|27|43000
C00509489|03112013|4000|1|4000
C00189100|06182013|2300|2|4600
C00475673|05022013|330|1|330
C00492157|06072013|250|1|250
C00433284|02082013|5000|1|5000
C00104885|06302013|1000|2|2000
C00351031|06042013|2000|1|2000
C00494534|09262013|2500|1|2500
C00529743|10112013|800|1|800
C00516146|04082013|200|1|200
C00541839|03262013|5000|3|11000
C00492645|03182013|500|1|500
C00461046|08282013|1000|1|1000
C00241083|03182013|200|1|200
C00376582|02132013|2600|1|2600
C00510149|03152013|208|1|208
C00507269|04242013|500|1|500
C00283440|02072013|200|1|200
C00325704|01242013|5000|1|5000
C00160986|01152013|375|156|64700
C00355388|02262013|1350|1|1350
C00443895|03272013|250|2|500
C00034645|04172013|225|1|225
C00312777|06282013|225|5|2150
C00044842|06252013|1000|1|1000
C00296269|10042013|500|1|500
C00342048|04102013|250|1|250
C00150995|09032013|5000|1|5000
C00542431|05212013|1000|1|1000
C00016386|07012013|600|1|600
C00385393|06122013|200|1|200
C00210666|03272013|250|4|1000
C00237495|02012013|300|1|300
C00414508|12312013|520|9|4954
C00254847|02042013|978|3|1685
C00100693|01012013|250|1|250
C00525063|11222013|1000|1|1000
C00212423|02232013|500|3|1500
C00521914|06302013|600|18|12936
C00493031|06282013|249|1|249
C00542217|09162013|50000|1|50000
C00366666|06282013|5000|1|5000
C00490847|06182013|396283|1|396283
C00120238|05312013|500|1|500
C00410324|06302013|325|22|12754
C00435982|03152013|250|1|250
C00458000|11112013|500|1|500
C00431858|02152013|2500|1|2500
C00100974|03052013|375|2|750
C00533992|04162013|2112|1|2112
C00327189|03252013|1000|1|1000
C00542845|05082013|500|1|500
C00259572|09102013|250|18|5000
C00337626|06282013|208|1|208
C00455584|04222013|500|2|1000
C00391243|03072013|250|3|1000
C00073627|03052013|300|1|300
C00493072|03262013|2000|3|4000
C00487363|12022013|25000|1|25000
C00378695|06072013|250|1|250
C00389403|11182013|1000|1|1000
C00309781|05312013|1375|2|2750
C00465583|06262013|2500|1|2500
C00436998|05312013|1000|1|1000
C00357129|05292013|250|1|250
C00484287|04092013|500000|1|500000
C00408062|01292013|2500|4|10000
C00220764|06302013|780|2|1560
C00336297|12302013|1000|1|1000
C00240911|12302013|2496|1|2496
C00462333|04302013|48600|2|97200
C00331694|04082013|5000|1|5000
C00540955|12202013|501|1|501
C00542852|09232013|1000|1|1000
C00454140|03242013|250|9|2565
C00364455|04262013|250|1|250
C00504605|04222013|500|1|500
C00385740|08142013|1000|1|1000
C00500454|03042013|1000|1|1000
C00347195|06212013|5000|1|5000
C00494021|06192013|250|1|250
C00014019|12272013|400|1|400
C00542225|03262013|5000|1|5000
C00440826|03272013|750|2|1500
C00536623|04122013|10000|2|20000
C00382424|03212013|500|1|500
C00494484|03082013|30000|1|30000
C00186288|11012013|2500|1|2500
C00491936|08092013|5000|1|5000
C00493700|10152013|2500|1|2500
C00179275|01152013|1000|3|7000
C00217687|04232013|250|1|250
C00492132|01032013|500|1|500
C00328211|08132013|-150|1|-150
C00010603|09302013|250|1|250
C00489740|09302013|200|1|200
C00432328|06192013|215|1|215
C00407841|05162013|500|1|500
C00326256|03252013|2000|1|2000
C00412676|02082013|5000|1|5000
C00148882|01312013|266|10|3196
C00525725|01242013|250|1|250
C00233304|03112013|500|1|500
C00065870|12312013|220|78|20775
C00386672|01282013|1000|1|1000
C00039552|04172013|400|1|400
C00301325|08142013|250|1|250
C00247981|06182013|500|1|500
C00544569|05162013|250000|1|250000
C00502799|06262013|500|1|500
C00429886|05062013|250|1|250
C00508739|05062013|1000|1|1000
C00501429|01252013|2500|1|2500
C00448852|04302013|208|1|208
C00414474|02252013|1500|2|3000
C00002790|06302013|310|1|310
C00342022|10242013|250|1|250
C00490474|12022013|2500|1|2500
C00380949|04162013|1000|3|2750
C00135855|02112013|234|1|234
C00469890|04012013|16250|1|16250
C00215053|06302013|2400|1|2400
C00160630|06152013|2500|7|14802
C00443523|02282013|384|1|384
C00279828|02252013|250|1|250
C00447342|06122013|1000|1|1000
C00403071|02192013|1000|1|1000
C00540435|02152013|625|26|22050
C00342972|04052013|300|3|1000
C00512673|03262013|250|1|250
C00523233|08162013|200|1|200
C00112623|05072013|1000|1|1000
C00214643|06132013|740|1|740
C00478719|12052013|300|2|600
C00437491|06282013|1388|1|1388
C00402107|06132013|1000|1|1000
C00432856|05232013|1750|2|3500
C00502625|03122013|1000|1|1000
C00544387|04262013|54107|1|54107
C00448472|06262013|5000|2|10000
C00041160|05022013|308|8|2730
C00459651|02112013|1000|1|1000
C00536607|09182013|500|1|500
C00515437|05312013|250|1|250
C00544163|06112013|5000|1|5000
C00492520|05072013|150000|1|150000
C00215202|06272013|300|27|9200
C00355289|03212013|206|1|206
C00492140|06272013|150000|1|150000
C00395723|12312013|1999|33|62329
C00113845|03152013|5000|1|5000
C00514653|06282013|15000|1|15000
C00447565|10142013|250|1|250
C00332643|03252013|297|5|2116
C00523480|01232013|210|1|210
C00339051|07102013|2500|1|2500
C00345660|07312013|1600|1|1600
C00543447|06192013|250|1|250
C00498030|01142013|500|1|500
C00128876|10172013|400|1|400
C00543256|11202013|100000|1|100000
C00493288|05102013|500|1|500
C00343475|12312013|-375|2|-750
C00482984|09302013|900|2|1800
C00541557|06242013|441|1|441
C00515510|04252013|0|2|0
C00544791|05222013|216|1|216
C00166074|10222013|450|1|450
C00530808|05082013|206|1|206
C00544585|05292013|32400|2|64800
C00543801|05312013|2550|2|5100
C00274423|06192013|250|3|800
C00455865|03022013|250|1|250
C00431197|07162013|750|2|1500
C00427260|03142013|393|2|785
C00162818|07252013|284|4|1224
C00406256|08052013|250|1|250
C00387274|06242013|2500|1|2500
C00194555|07102013|500|5|1725
C00373423|01312013|1278|1|1278
C00402073|02132013|3000|1|3000
C00497073|03212013|666|3|1998
C00370759|12312013|208|1|208
C00421040|02252013|250|1|250
C00366013|06152013|3500|1|3500
C00448688|07312013|1000|1|1000
C00520569|04022013|5000|1|5000
C00215236|02012013|500|1|500
C00491506|02052013|1000|3|2500
C00498584|05302013|1000|1|1000
C00370643|03052013|5000|1|5000
C00009423|06302013|350|2|700
C00404178|04152013|830|1|830
C00528166|04012013|1000|2|2000
C00526491|02062013|5000|1|5000
C00224790|12312013|260|119|31940
C00405340|02212013|1000|1|1000
C00333666|07302013|250|1|250
C00337808|12052013|411|2|822
C00040329|04152013|500|1|500
C00208249|06302013|259|43|13806
C00431361|04082013|1875|2|3750
C00499400|06202013|1000|1|1000
C00479170|02212013|1000|2|2000
C00360362|12312013|260|4|1105
C00404194|05242013|350|1|350
C00091561|06302013|500|1|500
C00473025|01182013|200|1|200
C00425439|05302013|500|1|500
C00112763|01222013|3000|1|3000
C00148783|04102013|5000|3|15000
C00220053|03222013|600|1|600
C00110262|06302013|325|33|11940
C00165944|05032013|300|1|300
C00522839|02282013|6000|2|12000
C00493858|05102013|500|1|500
C00540351|03062013|500|1|500
C00545186|06212013|200|1|200
C00497313|10302013|525|1|525
C00198796|04172013|500|3|2000
C00466359|10082013|2500|1|2500
C00068056|03282013|250|1|250
C00465971|06212013|250|1|250
C00545467|09292013|2600|1|2600
C00392738|05302013|1000|1|1000
C00344127|10112013|779|1|779
C00150367|12232013|380|5|1900
C00499236|06182013|250|1|250
C00109017|11302013|416|8|3325
C00253906|06062013|250|1|250
C00097758|06302013|325|18|7024
C00313700|05242013|200|1|200
C00331462|02242013|1000|1|1000
C00381020|06232013|200|1|200
C00471565|12302013|500|69|41072
C00484055|03282013|1000|1|1000
C00447201|04072013|264|1|264
C00120055|02192013|250|1|250
C00381517|04092013|200|1|200
C00431874|08272013|1000|1|1000
C00419747|02252013|290|1|290
C00024521|10282013|83|1|83
C00542365|06142013|5000|1|5000
C00159319|09162013|200|1|200
C00524256|11062013|250|1|250
C00359687|03272013|1000|4|3750
C00448373|05172013|500|1|500
C00530865|03192013|5000|2|10000
C00485250|03072013|5000|1|5000
C00493924|12312013|325|4|3500
C00073791|09232013|250|11|3200
C00498154|02122013|500|3|2000
C00456939|03302013|1000|2|2000
C00412569|03072013|300|1|300
C00419283|02112013|300|1|300
C00139741|03132013|300|1|300
C00493999|05162013|615|1|615
C00525824|06152013|5000|1|5000
C00490037|04222013|5000|2|10000
C00387720|12312013|5000|1|5000
C00165472|01102013|250|1|250
C00010124|09272013|1000|1|1000
